time,ax,ay,az,atotal
7.824,-2.63,-2.48,1.43,3.89
7.844,-1.7,-5.61,-0.48,5.88
7.864,-0.32,-8.22,-1.36,8.34
7.884,0.83,-10.36,-2.1,10.6
7.904,1.16,-12.11,-2.54,12.43
7.924,1.42,-12.87,-2.34,13.16
7.944,1.03,-11.66,-2.98,12.08
7.964,-0.29,-10.1,-2.71,10.46
7.984,-1.43,-7.85,-2.34,8.32
8.003,-2.03,-3.16,-5.61,6.75
8.023,-3.33,10.74,-0.75,11.27
8.044,5.23,22.45,-5.0,23.59
8.064,5.54,11.99,-0.82,13.24
8.084,2.19,10.61,6.63,12.7
8.103,-0.89,8.12,7.64,11.19
8.123,-1.1,7.51,0.38,7.6
8.143,-0.33,6.99,-2.38,7.39
8.163,0.63,4.37,0.37,4.43
8.183,1.97,1.6,2.24,3.38
8.203,3.08,-1.11,1.6,3.64
8.223,2.37,-3.5,-0.41,4.25
8.243,0.65,-6.05,-1.12,6.19
8.263,-1.47,-9.1,-0.93,9.26
8.283,-2.2,-11.82,-3.06,12.41
8.303,-1.66,-12.99,-5.89,14.36
8.323,-0.0,-12.03,-4.87,12.98
8.343,0.21,-10.6,-3.07,11.04
8.363,0.61,-8.79,-1.79,8.99
8.383,2.13,-6.28,-1.05,6.71
8.403,1.81,-1.64,-3.34,4.14
8.423,5.92,16.47,-4.6,18.1
8.443,-1.43,21.88,-3.69,22.23
8.463,-7.11,10.69,-1.91,12.98
8.483,-8.77,11.97,3.66,15.28
8.503,-0.18,10.29,8.04,13.06
8.523,7.21,9.64,1.51,12.14
8.543,7.57,6.07,-2.87,10.12
8.563,4.82,4.57,-0.44,6.66
8.583,0.79,1.86,1.29,2.4
8.603,-0.62,-1.66,0.19,1.78
8.623,-0.57,-3.81,-1.36,4.09
8.643,-0.03,-5.03,-1.53,5.26
8.662,1.02,-6.75,-0.68,6.86
8.682,2.03,-8.88,-1.51,9.24
8.702,3.12,-11.1,-3.45,12.04
8.722,3.41,-12.82,-4.51,14.01
8.742,3.34,-12.62,-4.75,13.89
8.762,1.58,-11.2,-3.18,11.75
8.782,-1.07,-10.13,-0.93,10.23
8.802,-1.13,-8.48,-2.5,8.92
8.822,1.81,-4.47,-2.07,5.25
8.842,6.28,9.59,-0.6,11.48
8.863,5.89,22.36,-2.54,23.26
8.882,1.33,21.62,-0.57,21.67
8.902,8.63,16.29,3.04,18.68
8.922,10.82,7.54,2.83,13.49
8.942,6.38,3.79,5.08,9.0
8.962,3.9,6.53,3.02,8.18
8.982,4.3,6.2,1.61,7.71
9.002,0.79,2.56,1.23,2.95
9.022,-2.85,-0.46,0.21,2.9
9.042,-3.82,-3.78,-2.41,5.89
9.062,-1.26,-7.93,-3.71,8.85
9.082,2.2,-10.71,-4.25,11.73
9.102,3.9,-13.27,-4.3,14.48
9.122,2.8,-15.14,-3.06,15.69
9.142,1.48,-14.45,-2.01,14.67
9.162,2.1,-10.98,-1.72,11.31
9.182,4.08,-6.15,-3.25,8.06
9.202,4.26,10.23,-1.41,11.17
9.222,-1.34,44.13,-0.6,44.15
9.242,3.34,11.16,-1.15,11.71
9.262,3.43,6.35,1.31,7.34
9.282,2.26,6.49,4.23,8.06
9.302,3.5,8.49,6.04,10.99
9.321,1.63,7.57,2.21,8.06
9.341,-0.46,4.24,-0.49,4.29
9.361,-1.26,1.27,-1.38,2.26
9.381,-0.23,-1.86,-0.55,1.96
9.401,2.27,-3.89,0.14,4.51
9.421,2.78,-5.48,0.03,6.14
9.441,1.89,-6.46,-0.2,6.73
9.461,0.91,-7.2,-0.95,7.32
9.481,0.04,-8.43,-1.44,8.55
9.501,0.32,-10.26,-1.97,10.45
9.521,2.27,-11.71,-1.79,12.06
9.541,3.98,-12.14,-0.57,12.79
9.561,4.25,-10.43,-0.86,11.29
9.581,0.66,-6.6,-0.07,6.63
9.601,-0.41,2.92,0.49,2.99
9.621,-1.33,17.19,-1.05,17.27
9.641,0.86,23.2,-0.87,23.23
9.661,8.61,14.7,3.3,17.35
9.681,10.53,9.0,7.66,15.83
9.701,5.49,7.58,6.42,11.35
9.721,2.75,8.21,2.27,8.95
9.741,0.52,5.53,0.15,5.56
9.761,0.17,2.77,2.32,3.62
9.781,0.33,0.57,1.96,2.06
9.801,0.78,-2.1,0.72,2.35
9.821,0.87,-5.65,-0.32,5.72
9.841,0.58,-8.66,-2.02,8.91
9.861,1.44,-10.57,-3.02,11.09
9.881,2.9,-12.03,-2.34,12.6
9.901,3.67,-12.65,-0.76,13.19
9.921,2.14,-12.3,0.65,12.5
9.94,-0.2,-10.73,1.0,10.77
9.96,-1.61,-7.65,-1.27,7.92
9.98,0.22,-1.29,-1.2,1.77
10.0,4.51,17.48,-1.02,18.08
10.021,4.24,16.41,-0.57,16.96
10.041,-0.89,10.56,2.74,10.95
10.061,-3.88,11.73,7.28,14.34
10.08,-1.82,12.11,8.71,15.03
10.1,-0.01,10.08,3.67,10.73
10.12,-1.32,7.12,1.64,7.42
10.14,-2.02,4.17,2.03,5.05
10.16,-1.17,0.96,2.5,2.92
10.18,-0.04,-1.48,2.08,2.55
10.2,1.29,-2.37,0.96,2.87
10.22,2.49,-3.45,0.64,4.31
10.24,2.37,-5.54,0.55,6.05
10.26,2.42,-8.24,0.21,8.59
10.28,2.18,-10.34,-0.91,10.61
10.3,1.75,-11.85,-1.49,12.08
10.32,1.24,-13.21,-0.16,13.27
10.34,0.12,-13.43,0.93,13.46
10.36,-0.71,-10.78,-1.4,10.89
10.38,-3.71,-3.09,-2.22,5.31
10.4,-3.76,12.54,-0.8,13.12
10.419,1.49,23.44,-1.99,23.57
10.439,4.0,16.33,2.85,17.05
10.459,7.3,12.82,6.76,16.23
10.479,4.16,9.51,4.77,11.43
10.499,1.31,7.84,1.54,8.1
10.519,0.12,5.2,0.32,5.21
10.539,0.12,2.9,1.22,3.15
10.559,-0.11,0.31,1.44,1.47
10.579,-0.1,-2.09,0.13,2.1
10.599,0.02,-4.66,-1.16,4.8
10.619,-0.4,-7.62,-1.23,7.73
10.639,-0.74,-10.59,-1.19,10.68
10.659,-1.02,-12.72,-2.09,12.93
10.679,-0.72,-13.55,-2.98,13.89
10.699,-0.46,-13.41,-2.38,13.63
10.719,-0.51,-12.25,-1.32,12.33
10.743,0.4,-10.17,-1.57,10.3
10.763,0.02,-5.17,-2.14,5.6
10.783,2.42,4.88,-0.42,5.46
10.803,-1.95,19.77,-5.05,20.5
10.823,-2.09,15.16,-0.28,15.3
10.843,-5.44,12.01,9.03,15.98
10.863,-2.54,11.59,9.77,15.37
10.883,1.76,11.83,1.28,12.03
10.903,1.72,8.92,-1.96,9.29
10.923,1.16,4.93,0.24,5.07
10.943,-0.68,1.82,3.88,4.34
10.963,-1.64,-0.49,3.09,3.53
10.982,-1.62,-2.06,-0.3,2.64
11.002,-0.14,-4.04,-1.76,4.41
11.022,1.51,-6.75,-0.95,6.98
11.042,2.04,-9.65,-0.07,9.86
11.062,1.48,-12.2,-0.39,12.29
11.083,0.34,-13.33,-1.96,13.48
11.102,-0.06,-13.43,-2.68,13.7
11.122,-0.63,-12.16,-2.32,12.4
11.142,-1.17,-9.17,-3.73,9.97
11.162,-3.37,-3.77,-1.81,5.37
11.182,-1.46,11.24,-2.98,11.72
11.202,5.93,22.45,-2.22,23.33
11.222,4.95,15.88,4.22,17.16
11.242,2.86,11.72,6.46,13.68
11.262,-1.0,9.45,2.58,9.85
11.282,-2.61,7.96,-0.56,8.4
11.302,-1.23,5.28,0.25,5.43
11.322,1.22,2.63,2.17,3.62
11.342,2.14,0.2,2.26,3.12
11.362,2.08,-1.98,1.39,3.19
11.382,1.65,-4.14,0.17,4.46
11.402,1.04,-7.13,-0.82,7.25
11.422,0.15,-10.2,-1.52,10.31
11.442,-0.46,-12.46,-2.64,12.74
11.462,-0.69,-13.0,-3.61,13.51
11.481,-0.93,-12.13,-3.42,12.63
11.501,-1.64,-11.04,-2.38,11.42
11.521,-1.16,-8.79,-1.84,9.06
11.542,-1.54,-3.83,-1.89,4.54
11.561,2.26,6.23,-3.1,7.32
11.582,-1.31,20.44,-3.86,20.85
11.602,-2.19,14.7,0.91,14.89
11.622,-4.61,13.1,7.92,15.99
11.642,-0.91,12.15,7.35,14.23
11.661,2.8,8.89,1.55,9.45
11.681,2.31,6.02,-1.44,6.61
11.701,0.12,4.62,0.3,4.63
11.721,-1.49,2.32,3.16,4.19
11.741,-2.37,-0.49,2.74,3.66
11.761,-2.97,-2.51,-0.3,3.9
11.781,-2.14,-4.82,-2.2,5.71
11.801,0.18,-7.63,-1.51,7.79
11.821,2.33,-10.39,-1.42,10.74
11.841,2.51,-12.45,-2.39,12.93
11.861,1.31,-13.12,-2.59,13.43
11.881,0.7,-12.69,-2.18,12.9
11.901,-0.37,-11.25,-1.47,11.35
11.921,-0.51,-8.78,-2.62,9.17
11.941,0.09,-3.48,-6.24,7.15
11.961,-4.01,6.13,-1.04,7.4
11.981,0.3,18.72,-4.25,19.2
12.001,2.02,16.4,-2.16,16.66
12.021,4.68,16.53,7.04,18.56
12.041,2.36,11.83,11.35,16.56
12.061,-1.02,8.79,4.47,9.91
12.081,-2.03,5.88,-0.98,6.3
12.1,-1.28,3.1,-1.54,3.69
12.12,1.06,1.2,-0.11,1.6
12.14,2.45,-1.66,0.79,3.06
12.16,2.14,-4.05,-0.36,4.6
12.18,1.26,-6.78,-1.7,7.1
12.2,0.79,-9.84,-1.76,10.03
12.22,0.34,-12.34,-2.35,12.57
