time,ax,ay,az,atotal
7.968,-0.57,0.7,1.13,1.45
7.988,-0.71,0.21,1.09,1.31
8.008,-0.63,0.19,0.35,0.74
8.027,-0.68,0.11,-0.25,0.73
8.048,-0.78,0.04,-0.26,0.82
8.067,-0.72,0.46,0.13,0.87
8.087,-0.59,0.91,0.09,1.09
8.107,-0.12,1.13,-0.25,1.16
8.127,0.13,1.42,-0.92,1.69
8.147,0.22,1.27,-1.32,1.85
8.167,1.88,0.71,-1.18,2.33
8.187,1.04,0.12,-1.13,1.54
8.207,1.25,-0.02,-1.21,1.74
8.227,1.52,0.13,-0.95,1.8
8.247,1.09,0.23,-0.44,1.2
8.267,0.42,0.18,-0.42,0.62
8.287,-0.02,-0.15,-0.78,0.79
8.307,-0.02,-0.41,-0.79,0.89
8.327,0.05,-0.63,-0.55,0.84
8.347,0.22,-0.9,-0.22,0.95
8.367,0.26,-1.19,0.1,1.22
8.387,0.39,-1.39,0.31,1.48
8.407,0.56,-1.41,0.18,1.53
8.427,0.76,-1.37,0.0,1.56
8.447,0.69,-1.16,0.14,1.36
8.467,0.59,-0.91,0.33,1.13
8.487,0.27,-0.59,0.49,0.82
8.507,0.01,-0.28,0.6,0.66
8.527,-0.14,0.31,0.89,0.95
8.547,-0.15,0.38,1.16,1.23
8.567,0.54,0.13,0.98,1.12
8.587,0.32,0.56,0.58,0.87
8.607,0.19,0.85,0.28,0.92
8.627,0.4,0.64,0.36,0.84
8.647,0.54,0.25,0.52,0.79
8.667,0.46,-0.02,0.75,0.88
8.687,0.39,0.05,0.85,0.94
8.707,0.25,0.75,0.69,1.05
8.727,0.33,1.29,0.88,1.6
8.746,0.19,1.66,0.54,1.76
8.766,-0.2,1.97,-0.36,2.02
8.786,0.5,1.44,-0.93,1.78
8.806,0.2,0.76,-1.33,1.55
8.826,-0.18,0.47,-1.41,1.49
8.846,-0.66,0.13,-1.0,1.21
8.866,-1.01,-0.62,-0.81,1.43
8.886,-1.05,-1.29,-0.89,1.89
8.906,-0.96,-1.46,-0.95,1.99
8.926,-0.79,-0.92,-1.03,1.59
8.946,-0.83,-0.12,-0.68,1.08
8.966,-0.72,0.56,-0.12,0.92
8.986,-0.47,0.83,-0.01,0.96
9.006,0.1,0.22,-0.26,0.35
9.026,0.28,-0.26,-0.5,0.63
9.046,0.22,-0.49,-0.49,0.73
9.066,0.16,-0.94,-0.33,1.01
9.086,-0.23,-1.24,-0.22,1.28
9.106,-0.18,-1.17,-0.16,1.2
9.126,-0.51,-0.94,-0.26,1.11
9.146,-0.85,-0.45,-0.17,0.97
9.166,-0.98,-0.13,0.23,1.01
9.186,-0.76,0.14,0.54,0.95
9.206,-0.25,0.46,0.78,0.94
9.226,-0.24,-0.23,0.74,0.81
9.246,-0.32,-0.41,0.61,0.8
9.266,-0.46,-0.69,0.69,1.07
9.286,-0.39,-0.8,0.56,1.05
9.306,-0.56,-0.59,0.16,0.82
9.326,-0.71,-0.43,0.12,0.84
9.346,-0.99,-0.36,0.36,1.11
9.366,-0.71,-0.09,0.53,0.89
9.386,-0.84,0.14,0.74,1.13
9.406,-0.97,0.47,0.84,1.37
9.426,-0.87,0.84,0.84,1.47
9.445,-0.69,0.91,1.14,1.62
9.465,-0.84,0.7,1.2,1.62
9.485,-0.82,1.09,0.24,1.39
9.505,-0.46,1.08,-0.4,1.24
9.525,-0.24,0.95,-0.42,1.06
9.545,0.02,1.05,-0.49,1.15
9.565,0.27,0.86,-0.55,1.06
9.585,0.54,0.61,-0.9,1.21
9.605,0.67,0.02,-1.22,1.4
9.625,0.59,-0.67,-1.31,1.59
9.645,0.52,-1.2,-1.18,1.76
9.665,0.66,-1.13,-1.09,1.7
9.685,0.75,-0.48,-0.98,1.32
9.705,0.75,0.44,-0.57,1.04
9.725,0.76,0.87,-0.09,1.16
9.745,0.96,1.07,0.03,1.44
9.765,0.68,0.28,-0.08,0.74
9.785,-0.09,-0.25,-0.22,0.34
9.805,-0.14,-0.59,-0.19,0.63
9.825,-0.15,-0.98,-0.11,1.0
9.845,-0.25,-1.27,-0.09,1.3
9.865,0.08,-1.25,-0.22,1.27
9.885,0.37,-0.85,-0.24,0.96
9.905,0.36,-0.41,0.11,0.55
9.925,0.26,-0.11,0.55,0.61
9.945,0.38,0.14,0.71,0.82
9.965,0.58,0.13,0.67,0.89
9.985,0.59,-0.09,0.58,0.83
10.005,0.52,-0.15,0.36,0.65
10.025,0.49,-0.01,0.13,0.51
10.044,0.25,0.08,0.08,0.28
10.065,0.19,0.02,0.25,0.31
10.084,0.35,0.17,0.38,0.54
10.104,0.33,0.29,0.55,0.71
10.124,0.24,0.16,0.81,0.86
10.144,0.21,0.11,0.92,0.95
10.164,0.1,0.29,0.65,0.72
10.184,0.21,0.42,0.74,0.87
10.204,0.16,0.56,0.69,0.9
10.224,0.02,0.85,0.0,0.85
10.244,-0.0,0.79,-0.42,0.9
10.264,0.07,0.6,-0.36,0.7
10.284,0.08,0.57,-0.2,0.61
10.304,-0.07,0.6,-0.33,0.69
10.324,-0.22,0.56,-0.52,0.8
10.344,-0.29,0.27,-0.67,0.78
10.364,-0.26,-0.13,-0.87,0.91
10.384,-0.41,-0.56,-1.02,1.24
10.404,-0.56,-0.79,-1.02,1.41
10.424,-0.74,-0.74,-1.0,1.45
10.444,-1.06,-0.58,-0.93,1.52
10.464,-1.38,-0.36,-0.96,1.72
10.484,-1.46,-0.28,-0.73,1.65
10.504,-0.97,-0.07,-0.39,1.04
10.524,-0.58,0.22,-0.29,0.69
10.544,-0.23,0.53,-0.07,0.58
10.564,-0.09,0.55,0.35,0.66
10.584,-0.04,0.26,0.64,0.69
10.604,-0.01,-0.15,0.53,0.56
10.624,-0.02,-0.56,0.26,0.62
10.644,0.05,-0.86,0.11,0.87
10.664,0.0,-1.01,0.13,1.02
10.684,-0.36,-0.93,0.17,1.01
10.704,-0.92,-0.72,0.32,1.21
10.724,-0.91,-0.42,0.63,1.19
10.743,-0.6,-0.18,0.89,1.09
10.763,-0.63,-0.17,0.81,1.04
10.783,-0.65,-0.29,0.66,0.98
10.803,-0.64,-0.18,0.31,0.73
10.823,-0.57,0.22,0.22,0.65
10.843,-0.43,0.65,0.62,1.0
10.863,-0.41,0.87,0.92,1.33
10.883,-0.49,0.89,0.89,1.35
10.903,-0.63,0.94,0.56,1.26
10.923,-0.47,0.98,0.72,1.3
10.943,-0.4,0.79,0.89,1.26
10.963,-0.42,0.62,0.52,0.91
10.983,-0.28,0.06,0.11,0.31
11.003,-0.15,-0.41,-0.16,0.46
11.023,-0.2,-0.57,-0.32,0.68
11.043,-0.26,-0.03,-0.33,0.42
11.063,-0.14,0.33,-0.29,0.46
11.083,-0.47,0.67,-0.42,0.92
11.103,-0.73,0.96,-0.69,1.39
11.123,0.49,0.47,-1.23,1.41
11.143,1.23,0.14,-1.49,1.94
11.163,0.7,0.12,-1.12,1.33
11.183,0.73,-0.26,-0.96,1.24
11.203,0.91,-0.76,-0.88,1.48
11.223,0.64,-0.96,-0.88,1.45
11.243,0.39,-0.68,-0.51,0.94
11.263,0.51,-0.17,-0.19,0.57
11.283,0.43,0.32,0.12,0.55
11.303,0.48,0.49,0.11,0.7
11.323,0.46,0.28,-0.07,0.54
11.343,0.22,-0.17,0.06,0.28
11.363,-0.06,-0.55,0.19,0.58
11.382,-0.07,-0.84,0.23,0.88
11.402,-0.04,-1.06,0.0,1.06
11.422,0.07,-1.12,-0.26,1.15
11.442,0.23,-1.0,-0.32,1.08
11.462,0.22,-0.7,0.08,0.74
11.482,0.27,-0.27,0.5,0.63
11.502,0.31,0.21,0.76,0.84
11.522,0.34,0.38,0.91,1.04
11.542,0.44,0.16,1.06,1.16
11.562,0.5,-0.19,1.11,1.23
11.582,0.7,-0.4,0.64,1.03
11.602,0.84,-0.31,0.1,0.9
11.622,0.82,-0.35,-0.13,0.9
11.642,0.73,-0.28,0.15,0.8
11.662,0.87,0.01,0.51,1.01
11.682,0.87,0.26,0.57,1.07
11.702,0.74,0.59,0.62,1.13
11.722,0.42,0.95,0.8,1.31
11.742,0.17,1.02,1.0,1.44
11.762,-0.27,1.46,0.69,1.64
11.782,-0.54,1.58,0.14,1.68
11.802,-0.37,1.3,-0.13,1.36
11.822,-0.27,1.06,-0.29,1.13
11.842,0.46,0.77,-0.57,1.06
11.862,0.37,0.61,-0.77,1.05
11.882,0.09,0.23,-0.98,1.01
11.902,0.1,-0.39,-1.03,1.1
11.922,-0.19,-1.19,-1.17,1.68
11.942,-0.42,-1.66,-1.23,2.1
11.962,-0.57,-1.77,-1.09,2.15
11.982,-0.78,-1.3,-0.69,1.66
12.002,-0.91,-0.41,-0.68,1.21
12.021,-1.03,0.09,-0.64,1.21
12.041,-0.95,0.58,-0.48,1.21
